Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
bone morphogenesis (GO:0060349)	3/16	0.005318031603302612	0.09315418691785074	0	0	9.927143341240258	51.9849954637696	OSR2;SFRP4;CYP26B1
regulation of nitric oxide biosynthetic process (GO:0045428)	4/32	0.005829774825204397	0.101274270103964	0	0	6.154210028382214	31.662037609183876	HBB;CD36;PTGS2;KLF4
brain development (GO:0007420)	8/119	0.006032784580084452	0.10394191137161901	0	0	3.119163707136981	15.940631438090616	ROBO2;COL4A1;B3GNT5;NNAT;HSPG2;GRIN2B;SHANK2;AFF2
negative regulation of axon guidance (GO:1902668)	3/17	0.0063492914381764135	0.10659027615631707	0	0	9.217589679043424	46.63558435718115	SEMA3C;SEMA3G;SEMA3E
regulation of cell-matrix adhesion (GO:0001952)	5/52	0.006555249100090205	0.10659027615631707	0	0	4.588589719450198	23.069085078578798	SEMA3E;CD36;THY1;HOXA7;THBS1
negative regulation of cell motility (GO:2000146)	7/97	0.006836008559941295	0.10659027615631707	0	0	3.362246913580247	16.762654341622078	WNT11;DLC1;SERPINE1;PLXNB3;THY1;TBX5;CX3CL1
positive regulation of protein import into nucleus (GO:0042307)	5/53	0.007105323634121394	0.10659027615631707	0	0	4.492763643067847	22.225301743770412	CSF3;IL6;ERBB4;BAG3;BMP6
positive regulation of tyrosine phosphorylation of STAT protein (GO:0042531)	5/53	0.007105323634121394	0.10659027615631707	0	0	4.492763643067847	22.225301743770412	SOCS3;IL6;ERBB4;OSM;CRLF1
regulation of MAPK cascade (GO:0043408)	11/203	0.007188899654001006	0.10659027615631707	0	0	2.4857646674140508	12.267788435749425	GDF10;IL6;ERBB4;ULK4;OSM;TRIB1;BMP7;BMP6;ADRA2A;TNFRSF10D;BMP5
bone development (GO:0060348)	4/34	0.0072542459961941	0.10659027615631707	0	0	5.743340691685063	28.292663005956783	PTGER4;OSR2;SFRP4;CYP26B1
positive regulation of chemokine production (GO:0032722)	4/34	0.0072542459961941	0.10659027615631707	0	0	5.743340691685063	28.292663005956783	EGR1;IL6;TWIST1;FFAR3
negative regulation of phosphorylation (GO:0042326)	6/75	0.007351415133415354	0.10659027615631707	0	0	3.7547479032102573	18.446559979636366	PPP1R15B;CDKN1A;CDKN2B;CDKN2C;MYADM;BMP7
positive regulation of cellular extravasation (GO:0002693)	2/6	0.007352802113542329	0.10659027615631707	0	0	21.47142857142857	105.4821245586447	THY1;ICAM1
cellular response to monoamine stimulus (GO:0071868)	2/6	0.007352802113542329	0.10659027615631707	0	0	21.47142857142857	105.4821245586447	NR4A3;DRD1
positive regulation of extrinsic apoptotic signaling pathway via death domain receptors (GO:1902043)	2/6	0.007352802113542329	0.10659027615631707	0	0	21.47142857142857	105.4821245586447	THBS1;ATF3
male genitalia development (GO:0030539)	2/6	0.007352802113542329	0.10659027615631707	0	0	21.47142857142857	105.4821245586447	LHCGR;TBX3
glandular epithelial cell development (GO:0002068)	2/6	0.007352802113542329	0.10659027615631707	0	0	21.47142857142857	105.4821245586447	BMP6;BMP5
response to UV-A (GO:0070141)	2/6	0.007352802113542329	0.10659027615631707	0	0	21.47142857142857	105.4821245586447	MME;CCND1
type B pancreatic cell development (GO:0003323)	2/6	0.007352802113542329	0.10659027615631707	0	0	21.47142857142857	105.4821245586447	BMP6;BMP5
regulation of keratinocyte apoptotic process (GO:1902172)	2/6	0.007352802113542329	0.10659027615631707	0	0	21.47142857142857	105.4821245586447	SFRP4;ZFP36
negative regulation of erythrocyte differentiation (GO:0045647)	2/6	0.007352802113542329	0.10659027615631707	0	0	21.47142857142857	105.4821245586447	ZFP36;HOXA5
regulation of aldosterone biosynthetic process (GO:0032347)	2/6	0.007352802113542329	0.10659027615631707	0	0	21.47142857142857	105.4821245586447	BMP6;BMP5
positive regulation of fever generation (GO:0031622)	2/6	0.007352802113542329	0.10659027615631707	0	0	21.47142857142857	105.4821245586447	PTGER3;PTGS2
response to catecholamine (GO:0071869)	2/6	0.007352802113542329	0.10659027615631707	0	0	21.47142857142857	105.4821245586447	NR4A3;DRD1
sterol import (GO:0035376)	2/6	0.007352802113542329	0.10659027615631707	0	0	21.47142857142857	105.4821245586447	CD36;LDLR
cholesterol import (GO:0070508)	2/6	0.007352802113542329	0.10659027615631707	0	0	21.47142857142857	105.4821245586447	CD36;LDLR
positive regulation of lipid catabolic process (GO:0050996)	3/18	0.007491499854127654	0.1078570732423036	0	0	8.602643171806168	42.10121743048021	ABCD2;IRS1;TWIST1
glycosaminoglycan biosynthetic process (GO:0006024)	7/99	0.007622256131856625	0.10899307747729677	0	0	3.288816425120773	16.03851473220452	GPC3;XYLT1;CSPG5;CSPG4;HSPG2;GPC6;HS3ST2
negative regulation of extrinsic apoptotic signaling pathway (GO:2001237)	6/76	0.007831752480452883	0.11123205212102677	0	0	3.7009185936015205	17.947860001162308	SERPINE1;THBS1;HSPA1B;ICAM1;MCL1;BMP5
regulation of cyclin-dependent protein kinase activity (GO:1904029)	4/35	0.008045294318918242	0.11199475932692812	0	0	5.557786797692801	26.80336006835305	CDKN1A;CDKN2B;CDKN2C;SERTAD1
regulation of endothelial cell apoptotic process (GO:2000351)	4/35	0.008045294318918242	0.11199475932692812	0	0	5.557786797692801	26.80336006835305	RGCC;SERPINE1;THBS1;ICAM1
neural crest cell development (GO:0014032)	4/35	0.008045294318918242	0.11199475932692812	0	0	5.557786797692801	26.80336006835305	SEMA3C;ERBB4;SEMA3G;SEMA3E
positive regulation of cell motility (GO:2000147)	10/179	0.008273847748028895	0.11403837657571914	0	0	2.5646320638576703	12.296527518628155	WNT11;SEMA3C;MYADM;SEMA3G;TWIST1;SEMA3E;DRD1;THBS1;ADRA2A;HBEGF
regulation of axonogenesis (GO:0050770)	5/55	0.008300604955321136	0.11403837657571914	0	0	4.312610619469027	20.663558447910823	ROBO2;PLXNB3;LRP4;NRCAM;THY1
fatty-acyl-CoA metabolic process (GO:0035337)	3/19	0.00874728960597988	0.1186245338823852	0	0	8.064564977973568	38.21806525306427	DGAT2;SCD;FASN
positive regulation of epithelial cell differentiation (GO:0030858)	3/19	0.00874728960597988	0.1186245338823852	0	0	8.064564977973568	38.21806525306427	TMEM100;SFRP4;SFN
glycosaminoglycan catabolic process (GO:0006027)	5/56	0.008947529180585908	0.12056222011276653	0	0	4.227832726010758	19.94005663944872	GPC3;CSPG5;CSPG4;HSPG2;GPC6
positive regulation of smooth muscle cell proliferation (GO:0048661)	4/37	0.00979239035741697	0.12463239299759328	0	0	5.220416081343234	24.150426231545328	JUN;IL6;NR4A3;THBS1
regulation of protein serine/threonine kinase activity (GO:0071900)	6/80	0.00998039810197185	0.12463239299759328	0	0	3.500149817222988	16.125653275937278	CDKN1A;CDKN2B;CDKN2C;SERTAD1;THY1;TRIB1
regulation of epidermal cell differentiation (GO:0045604)	3/20	0.010118929607301909	0.12463239299759328	0	0	7.5897901010624516	34.86254255702744	SFRP4;ZFP36;SFN
ureteric bud morphogenesis (GO:0060675)	3/20	0.010118929607301909	0.12463239299759328	0	0	7.5897901010624516	34.86254255702744	WNT11;MYC;SIX1
dopaminergic neuron differentiation (GO:0071542)	3/20	0.010118929607301909	0.12463239299759328	0	0	7.5897901010624516	34.86254255702744	LMX1A;EN1;WNT2
regulation of hormone biosynthetic process (GO:0046885)	2/7	0.010138981542620577	0.12463239299759328	0	0	17.176263736263735	78.86254296245151	EGR1;FFAR3
negative regulation of leukocyte migration (GO:0002686)	2/7	0.010138981542620577	0.12463239299759328	0	0	17.176263736263735	78.86254296245151	HOXA7;BMP5
positive regulation of glutamate receptor signaling pathway (GO:1900451)	2/7	0.010138981542620577	0.12463239299759328	0	0	17.176263736263735	78.86254296245151	NECAB2;ARC
reproductive system development (GO:0061458)	2/7	0.010138981542620577	0.12463239299759328	0	0	17.176263736263735	78.86254296245151	LHCGR;TBX3
regulation of chemokine biosynthetic process (GO:0045073)	2/7	0.010138981542620577	0.12463239299759328	0	0	17.176263736263735	78.86254296245151	EGR1;IL6
positive regulation of hemopoiesis (GO:1903708)	2/7	0.010138981542620577	0.12463239299759328	0	0	17.176263736263735	78.86254296245151	CSF3;HOXA5
pericardium morphogenesis (GO:0003344)	2/7	0.010138981542620577	0.12463239299759328	0	0	17.176263736263735	78.86254296245151	BMP7;BMP5
regulation of norepinephrine secretion (GO:0014061)	2/7	0.010138981542620577	0.12463239299759328	0	0	17.176263736263735	78.86254296245151	FFAR3;ADRA2A
chylomicron remnant clearance (GO:0034382)	2/7	0.010138981542620577	0.12463239299759328	0	0	17.176263736263735	78.86254296245151	APOB;LDLR
negative regulation of cyclin-dependent protein serine/threonine kinase activity involved in G1/S transition of mitotic cell cycle (GO:0031658)	2/7	0.010138981542620577	0.12463239299759328	0	0	17.176263736263735	78.86254296245151	CDKN2B;CDKN2C
positive regulation of neuron death (GO:1901216)	4/38	0.010751192062667546	0.1313895681146929	0	0	5.066614725360343	22.96564034472975	EGR1;FOS;DKK1;GRIN2B
regulation of pathway-restricted SMAD protein phosphorylation (GO:0060393)	5/59	0.011095399096311012	0.1348123057829234	0	0	3.992338577515569	17.970413225149645	GDF10;DKK1;BMP7;BMP6;BMP5
positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090100)	6/82	0.011198590353545009	0.13528412024799774	0	0	3.4076905123118215	15.307234587998353	GDF10;CDKN2B;THBS1;BMP7;BMP6;BMP5
positive regulation of epithelial cell proliferation (GO:0050679)	7/107	0.011445956665277857	0.1367011415364435	0	0	3.0244666666666666	13.519725128247606	OSR2;NR4A1;NR4A3;MYC;PLXNB3;BMP6;BMP5
negative regulation of response to external stimulus (GO:0032102)	7/107	0.011445956665277857	0.1367011415364435	0	0	3.0244666666666666	13.519725128247606	PTGER4;SERPINE1;FFAR4;SAA1;DRD1;TRIB1;KLF4
negative regulation of cytokine biosynthetic process (GO:0042036)	3/21	0.011608344299081594	0.13708280739701972	0	0	7.16776798825257	31.939797097180534	IL6;ZFP36;KLF4
long-term synaptic potentiation (GO:0060291)	3/21	0.011608344299081594	0.13708280739701972	0	0	7.16776798825257	31.939797097180534	ARC;GRIN2B;SHANK2
regulation of extrinsic apoptotic signaling pathway via death domain receptors (GO:1902041)	4/39	0.011768553894963283	0.1372023973932028	0	0	4.92160201829076	21.863351890845305	SERPINE1;THBS1;ICAM1;BMP5
positive regulation of fat cell differentiation (GO:0045600)	4/39	0.011768553894963283	0.1372023973932028	0	0	4.92160201829076	21.863351890845305	ZFP36;NOCT;LMO3;PTGS2
response to reactive oxygen species (GO:0000302)	5/60	0.011883051482880356	0.1372023973932028	0	0	3.919549477071601	17.373960178754373	JUN;DLC1;HBB;HBA1;FOS
negative regulation of transcription, DNA-templated (GO:0045892)	29/813	0.012322646982971797	0.1372023973932028	0	0	1.6212420131604044	7.127492999072982	MAGEL2;TWIST1;RORB;LOXL2;ZFP36;WNT11;NFIL3;CCND1;MYC;ALX1;HOXA7;JUNB;IRX1;IRX2;OSR2;JUN;JUND;ARID5A;EN1;KLF4;DKK1;BMP7;TBX3;BMP6;NR4A3;IRF1;ID4;FOSB;ATF3
regulation of cell motility (GO:2000145)	7/109	0.012586371860769186	0.1372023973932028	0	0	2.9648583877995645	12.971672450178012	ERBB4;LMNA;PLXNB3;TWIST1;NRG2;RND1;HBEGF
positive regulation of cytokine production (GO:0001819)	11/220	0.012660568361450995	0.1372023973932028	0	0	2.2815671465659664	9.968766844787698	PTGER4;IL6;ANXA1;RGCC;IRF1;SERPINE1;SAA1;FFAR3;PTGS2;HSPA1B;ADRA2A
regulation of tyrosine phosphorylation of STAT protein (GO:0042509)	5/61	0.012707835110959863	0.1372023973932028	0	0	3.849359987357775	16.80452167224314	SOCS3;IL6;ERBB4;OSM;CRLF1
positive regulation of leukocyte chemotaxis (GO:0002690)	5/61	0.012707835110959863	0.1372023973932028	0	0	3.849359987357775	16.80452167224314	IL6;CXCL8;SERPINE1;PPBP;THBS1
positive regulation of epithelial to mesenchymal transition (GO:0010718)	4/40	0.012845683899349165	0.1372023973932028	0	0	4.784645572725043	20.835922903063636	RGCC;TWIST1;ALX1;LOXL2
ameboidal-type cell migration (GO:0001667)	4/40	0.012845683899349165	0.1372023973932028	0	0	4.784645572725043	20.835922903063636	SEMA3C;ERBB4;SEMA3G;SEMA3E
response to cAMP (GO:0051591)	4/40	0.012845683899349165	0.1372023973932028	0	0	4.784645572725043	20.835922903063636	CRHBP;JUN;JUND;JUNB
negative regulation of cytokine secretion (GO:0050710)	4/40	0.012845683899349165	0.1372023973932028	0	0	4.784645572725043	20.835922903063636	PTGER4;ANXA1;RGCC;FFAR4
NAD biosynthetic process (GO:0009435)	3/22	0.013217132249621472	0.1372023973932028	0	0	6.790169255738465	29.375911301229483	NAMPT;NMNAT2;PTGS2
negative regulation of cell cycle G1/S phase transition (GO:1902807)	3/22	0.013217132249621472	0.1372023973932028	0	0	6.790169255738465	29.375911301229483	CDKN1A;KLF4;MYO16
regulation of ERBB signaling pathway (GO:1901184)	3/22	0.013217132249621472	0.1372023973932028	0	0	6.790169255738465	29.375911301229483	ERBB4;NRG2;HBEGF
positive regulation of phosphatase activity (GO:0010922)	3/22	0.013217132249621472	0.1372023973932028	0	0	6.790169255738465	29.375911301229483	PPP1R15A;PPP1R15B;GPLD1
cell migration involved in heart development (GO:0060973)	2/8	0.01331555141209009	0.1372023973932028	0	0	14.312820512820513	61.81453338358224	PITX2;TBX5
integrin activation (GO:0033622)	2/8	0.01331555141209009	0.1372023973932028	0	0	14.312820512820513	61.81453338358224	COL16A1;CX3CL1
negative regulation of platelet aggregation (GO:0090331)	2/8	0.01331555141209009	0.1372023973932028	0	0	14.312820512820513	61.81453338358224	C1QTNF1;ADAMTS18
intestinal cholesterol absorption (GO:0030299)	2/8	0.01331555141209009	0.1372023973932028	0	0	14.312820512820513	61.81453338358224	CD36;LDLR
positive regulation of transforming growth factor beta production (GO:0071636)	2/8	0.01331555141209009	0.1372023973932028	0	0	14.312820512820513	61.81453338358224	PTGS2;THBS1
regulation of PERK-mediated unfolded protein response (GO:1903897)	2/8	0.01331555141209009	0.1372023973932028	0	0	14.312820512820513	61.81453338358224	PPP1R15A;PPP1R15B
desmosome organization (GO:0002934)	2/8	0.01331555141209009	0.1372023973932028	0	0	14.312820512820513	61.81453338358224	PERP;DSG2
cellular response to UV-B (GO:0071493)	2/8	0.01331555141209009	0.1372023973932028	0	0	14.312820512820513	61.81453338358224	CDKN1A;MME
osteoblast development (GO:0002076)	2/8	0.01331555141209009	0.1372023973932028	0	0	14.312820512820513	61.81453338358224	TNN;PTHLH
response to leptin (GO:0044321)	2/8	0.01331555141209009	0.1372023973932028	0	0	14.312820512820513	61.81453338358224	NR4A3;CCND1
bicarbonate transport (GO:0015701)	4/41	0.013983721095435745	0.14338430118344359	0	0	4.655092178270986	19.87659842786111	CA4;HBB;SLC4A1;HBA1
regulation of inflammatory response (GO:0050727)	9/166	0.014278504902617395	0.1456962005111736	0	0	2.4805789353958145	10.539979961607672	PTGER4;ANXA1;SERPINE1;FFAR4;SAA1;PTGS2;KLF4;SELE;CX3CL1
positive regulation of protein phosphorylation (GO:0001934)	17/412	0.014353917409410277	0.14575813717188602	0	0	1.8729344073647871	7.948232397321046	GDF10;CDKN1A;CSF3;MMD;OSM;PLAUR;BMP7;ADRA2A;BMP6;TNFRSF10D;BMP5;TRIM6;IL6;CCND1;ERBB4;CSPG4;CCNL1
regulation of axon extension involved in axon guidance (GO:0048841)	3/23	0.014946583986111258	0.14960818828002792	0	0	6.4503303964757706	27.112496378947593	SEMA3C;SEMA3G;SEMA3E
negative regulation of axonogenesis (GO:0050771)	3/23	0.014946583986111258	0.14960818828002792	0	0	6.4503303964757706	27.112496378947593	SEMA3G;LRP4;THY1
negative regulation of axon extension (GO:0030517)	3/23	0.014946583986111258	0.14960818828002792	0	0	6.4503303964757706	27.112496378947593	SEMA3C;SEMA3G;SEMA3E
homophilic cell adhesion via plasma membrane adhesion molecules (GO:0007156)	5/64	0.015412257722925893	0.15281398930938786	0	0	3.6530673466326684	15.242760061406837	ROBO2;CDH20;CADM2;PLXNB3;DSG2
positive regulation of JAK-STAT cascade (GO:0046427)	5/64	0.015412257722925893	0.15281398930938786	0	0	3.6530673466326684	15.242760061406837	SOCS3;IL6;ERBB4;OSM;CRLF1
response to hydrogen peroxide (GO:0042542)	4/43	0.016446725232186998	0.15615263247680403	0	0	4.415916680817343	18.138946958774827	IL6;DLC1;HBB;HBA1
cell-cell adhesion via plasma-membrane adhesion molecules (GO:0098742)	8/142	0.016481424042866837	0.15615263247680403	0	0	2.5807266562510387	10.595228380245064	ROBO2;CDH20;CADM2;PLXNB3;DSG2;CLDN2;SELE;ICAM1
negative regulation of apoptotic process (GO:0043066)	19/485	0.016491897790430508	0.15615263247680403	0	0	1.7758392615674055	7.289617832593765	ANXA1;PLAUR;SIX1;KLF4;DKK1;THBS1;TBX3;TNFRSF10D;COMP;IL6;WNT11;BAG3;ERBB4;MYC;FFAR4;SFN;HSPA1B;CRLF1;MCL1
response to glucocorticoid (GO:0051384)	3/24	0.016797699089185682	0.15615263247680403	0	0	6.142857142857143	25.102867788568183	IL6;ZFP36;ANXA1
negative regulation of G1/S transition of mitotic cell cycle (GO:2000134)	3/24	0.016797699089185682	0.15615263247680403	0	0	6.142857142857143	25.102867788568183	CDKN1A;KLF4;MYO16
type B pancreatic cell differentiation (GO:0003309)	2/9	0.016863295705154383	0.15615263247680403	0	0	12.267503924646782	50.08350621675492	BMP6;BMP5
alanine transport (GO:0032328)	2/9	0.016863295705154383	0.15615263247680403	0	0	12.267503924646782	50.08350621675492	SLC7A10;SLC38A3
positive regulation of triglyceride biosynthetic process (GO:0010867)	2/9	0.016863295705154383	0.15615263247680403	0	0	12.267503924646782	50.08350621675492	LDLR;GPLD1
positive regulation of coagulation (GO:0050820)	2/9	0.016863295705154383	0.15615263247680403	0	0	12.267503924646782	50.08350621675492	SERPINE1;THBS1
negative regulation of fibrinolysis (GO:0051918)	2/9	0.016863295705154383	0.15615263247680403	0	0	12.267503924646782	50.08350621675492	SERPINE1;THBS1
positive regulation of epidermis development (GO:0045684)	2/9	0.016863295705154383	0.15615263247680403	0	0	12.267503924646782	50.08350621675492	SFRP4;SFN
intestinal lipid absorption (GO:0098856)	2/9	0.016863295705154383	0.15615263247680403	0	0	12.267503924646782	50.08350621675492	CD36;LDLR
positive regulation of hemostasis (GO:1900048)	2/9	0.016863295705154383	0.15615263247680403	0	0	12.267503924646782	50.08350621675492	SERPINE1;THBS1
negative regulation of heterotypic cell-cell adhesion (GO:0034115)	2/9	0.016863295705154383	0.15615263247680403	0	0	12.267503924646782	50.08350621675492	MYADM;KLF4
regulation of cell-cell adhesion involved in gastrulation (GO:0070587)	2/9	0.016863295705154383	0.15615263247680403	0	0	12.267503924646782	50.08350621675492	MYADM;KLF4
positive regulation of peptidyl-tyrosine phosphorylation (GO:0050731)	7/116	0.01722296091122861	0.158783613313169	0	0	2.7734556574923546	11.264423014747038	SOCS3;CSF3;IL6;ERBB4;OSM;CSPG4;CRLF1
regulation of focal adhesion assembly (GO:0051893)	4/44	0.01777362156758212	0.15973006526994427	0	0	4.305298013245033	17.350522582064944	COL16A1;DLC1;THY1;THBS1
cholesterol transport (GO:0030301)	4/44	0.01777362156758212	0.15973006526994427	0	0	4.305298013245033	17.350522582064944	CETP;CD36;APOB;LDLR
regulation of smooth muscle cell proliferation (GO:0048660)	4/44	0.01777362156758212	0.15973006526994427	0	0	4.305298013245033	17.350522582064944	IL6;NR4A3;TRIB1;THBS1
positive regulation of transport (GO:0051050)	4/44	0.01777362156758212	0.15973006526994427	0	0	4.305298013245033	17.350522582064944	ANXA1;NR4A3;LDLR;GPLD1
regulation of steroid biosynthetic process (GO:0050810)	4/44	0.01777362156758212	0.15973006526994427	0	0	4.305298013245033	17.350522582064944	EGR1;SCD;FASN;BMP5
transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0007178)	8/144	0.017781558169917677	0.15973006526994427	0	0	2.5425127734835584	10.245292733734253	TMEM100;GDF10;JUN;LTBP2;FOS;BMP7;BMP6;BMP5
positive regulation of cellular protein metabolic process (GO:0032270)	6/91	0.01799338235141394	0.160263091960475	0	0	3.045467588365723	12.235931166831788	IL6;PERP;PRR16;SAMD4A;KLF4;THBS1
cellular response to acid chemical (GO:0071229)	6/91	0.01799338235141394	0.160263091960475	0	0	3.045467588365723	12.235931166831788	EGR1;WNT11;ABCB4;FFAR3;RORB;WNT2
long-chain fatty acid transport (GO:0015909)	3/25	0.01877120260228372	0.1657859994537831	0	0	5.863336003203845	23.309289821291987	SPX;CD36;SLC27A2
negative regulation of insulin receptor signaling pathway (GO:0046627)	3/25	0.01877120260228372	0.1657859994537831	0	0	5.863336003203845	23.309289821291987	SOCS3;GRB14;IRS1
negative regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043154)	5/68	0.019580292846028986	0.17149073150980385	0	0	3.4204242168843937	13.453320908064034	PLAUR;SFN;KLF4;THBS1;TNFRSF10D
monocarboxylic acid biosynthetic process (GO:0072330)	5/68	0.019580292846028986	0.17149073150980385	0	0	3.4204242168843937	13.453320908064034	CH25H;SDS;CSPG5;CSPG4;SLC27A2
thyroid gland development (GO:0030878)	2/10	0.020763669383388625	0.17269138847067364	0	0	10.733516483516484	41.5875514833503	SIX1;HOXD3
dorsal/ventral axis specification (GO:0009950)	2/10	0.020763669383388625	0.17269138847067364	0	0	10.733516483516484	41.5875514833503	LRP4;CXXC4
positive regulation of glucose import in response to insulin stimulus (GO:2001275)	2/10	0.020763669383388625	0.17269138847067364	0	0	10.733516483516484	41.5875514833503	IRS1;FFAR3
regulation of DNA-templated transcription, initiation (GO:2000142)	2/10	0.020763669383388625	0.17269138847067364	0	0	10.733516483516484	41.5875514833503	JUN;TWIST1
negative regulation of cell activation (GO:0050866)	2/10	0.020763669383388625	0.17269138847067364	0	0	10.733516483516484	41.5875514833503	C1QTNF1;LDLR
cardiovascular system development (GO:0072358)	2/10	0.020763669383388625	0.17269138847067364	0	0	10.733516483516484	41.5875514833503	NOTCH4;HSPG2
negative regulation of transcription from RNA polymerase II promoter in response to stress (GO:0097201)	2/10	0.020763669383388625	0.17269138847067364	0	0	10.733516483516484	41.5875514833503	JUN;BAG3
positive regulation of execution phase of apoptosis (GO:1900119)	2/10	0.020763669383388625	0.17269138847067364	0	0	10.733516483516484	41.5875514833503	FAP;DLC1
negative regulation of homotypic cell-cell adhesion (GO:0034111)	2/10	0.020763669383388625	0.17269138847067364	0	0	10.733516483516484	41.5875514833503	C1QTNF1;ADAMTS18
negative regulation of endoplasmic reticulum unfolded protein response (GO:1900102)	2/10	0.020763669383388625	0.17269138847067364	0	0	10.733516483516484	41.5875514833503	PPP1R15A;PPP1R15B
regulation of plasminogen activation (GO:0010755)	2/10	0.020763669383388625	0.17269138847067364	0	0	10.733516483516484	41.5875514833503	SERPINE1;THBS1
